,Values
3747,0.5759559263708723
3748,0.46831192922221315
3749,0.3807861904186886
3750,0.30961868311660373
3751,0.2517521153523297
3752,0.2047005915353754
3753,0.1664428206145948
3754,0.1353352832366127
3755,54.598150033144236
3756,42.88922760636558
3757,33.69135847192544
3758,26.466031193233967
3759,20.790221555028992
3760,16.331625590228
3761,12.829204042554904
3762,10.07789919357374
3763,7.916629263899994
3764,6.218857491847286
3765,4.885183733468521
3766,3.837524841344519
3767,3.014543098357587
3768,2.3680550530772493
3769,1.8602105033628245
3770,1.4612764649726617
3771,1.1478963822765358
3772,0.9017226623630111
3773,0.7083424709523611
3774,0.5564338982454284
3775,0.43710309040247686
3776,0.3433635374154084
3777,0.26972703102571016
3778,0.2118823443326969
3779,0.1664428206145948
3780,0.13074809334109833
3781,0.1027083285972236
3782,0.08068187071542847
3783,0.06337912758437274
3784,0.049787068367863944
3785,54.598150033144236
3786,41.43549708763332
3787,31.446128080475464
3788,23.865020109745444
3789,18.111583829367355
3790,13.745199765167934
3791,10.431474042486991
3792,7.916629263899997
3793,6.008069295554304
3794,4.55962954142428
3795,3.4603831168213732
3796,2.6261456564390184
3797,1.9930281636469813
3798,1.5125441543391773
3799,1.1478963822765362
3800,0.8711587695892686
3801,0.6611377242318554
3802,0.501749056154897
3803,0.3807861904186886
3804,0.2889853424434045
3805,0.21931606305183118
3806,0.1664428206145948
3807,0.12631638626303018
3808,0.0958637289348599
3809,0.07275267126594448
3810,0.05521328280404347
3811,0.041902332174932604
3812,0.031800417445379814
3813,0.02413389654491334
3814,0.01831563888873418
3815,54.598150033144236
3816,40.031040769884356
3817,29.35052239219356
3818,21.519629470706462
3819,15.778065084104567
3820,11.568384025250914
3821,8.481870764400865
3822,6.218857491847286
3823,4.55962954142428
3824,3.343093419053946
3825,2.4511363274110853
3826,1.7971586618882198
3827,1.3176661044435585
3828,0.9661049965255966
3829,0.7083424709523611
3830,0.5193525113308979
3831,0.3807861904186886
3832,0.27919018325723344
3833,0.2047005915353754
3834,0.15008526333580152
3835,0.11004162763586417
3836,0.08068187071542847
3837,0.05915547054321793
3838,0.04337244122080515
3839,0.031800417445379786
3840,0.023315878037672585
3841,0.017095063912332564
3842,0.012533999778800799
3843,0.009189854525296293
3844,0.006737946999085467
3845,148.4131591025766
3846,120.67529767292608
3847,98.12153825513776
3848,79.78299167448006
3849,64.87185050013072
3850,52.74754554807482
3851,42.88922760636558
3852,34.87339222247032
3853,28.355686333734607
3854,23.056115170208916
3855,18.747013931717614
3856,15.243267513259472
3857,12.39435812695867
3858,10.07789919357374
3859,8.194377725372057
3860,6.662879337877394
3861,5.4176122408486895
3862,4.405080882275712
3863,3.5817878276853454
3864,2.912365149565018
3865,2.3680550530772493
3866,1.9254744671155823
3867,1.5656105286472382
3868,1.2730038072553405
3869,1.035084181943267
3870,0.8416308400672834
3871,0.6843332004383633
3872,0.5564338982454284
3873,0.4524384947541217
3874,0.36787944117144233
3875,148.4131591025766
3876,116.58500803902758
3877,91.58260751033467
3878,71.94213166399811
3879,56.513681462672864
3880,44.3939610711135
3881,34.87339222247032
3882,27.394570246933565
3883,21.519629470706462
3884,16.904607313864876
3885,13.279306171371198
3886,10.431474042486986
3887,8.194377725372057
3888,6.437041019570506
3889,5.0565764083998195
3890,3.972161261090057
3891,3.1203058768961847
3892,2.4511363274110844
3893,1.9254744671155823
3894,1.5125441543391773
3895,1.1881693878043442
3896,0.9333588643117222
3897,0.7331940870813971
3898,0.5759559263708723
3899,0.4524384947541217
3900,0.3554101662347747
3901,0.27919018325723344
3902,0.21931606305183118
3903,0.17228233081618782
3904,0.1353352832366127
3905,148.4131591025766
3906,112.6333587864814
3907,85.47943853655217
3908,64.87185050013072
3909,49.232389207981974
3910,37.36332675019553
3911,28.355686333734607
3912,21.51962947070647
3913,16.331625590228
3914,12.39435812695867
3915,9.406296545962013
3916,7.138604016784834
3917,5.4176122408486895
3918,4.111521289482139
3919,3.120305876896186
3920,2.3680550530772493
3921,1.7971586618882198
3922,1.3638953417923334
3923,1.035084181943267
3924,0.7855436050549209
3925,0.5961628688829709
3926,0.4524384947541217
3927,0.3433635374154087
3928,0.26058463237195323
3929,0.19776226427407143
3930,0.15008526333580166
3931,0.11390234812117407
3932,0.08644249687918797
3933,0.06560273242794847
3934,0.049787068367863944
3935,148.4131591025766
3936,108.8156506990798
3937,79.78299167448006
3938,58.49641774539312
3939,42.88922760636558
3940,31.446128080475464
3941,23.056115170208905
3942,16.904607313864876
3943,12.39435812695867
3944,9.08747009185536
3945,6.662879337877394
3946,4.885183733468521
3947,3.5817878276853437
3948,2.6261456564390184
3949,1.9254744671155823
3950,1.4117464941153501
3951,1.035084181943267
3952,0.7589176018322884
3953,0.5564338982454284
3954,0.4079740440451999
3955,0.29912415677662624
3956,0.21931606305183118
3957,0.16080124063157364
3958,0.11789851882642269
3959,0.08644249687918788
3960,0.06337912758437274
3961,0.046469201589239596
3962,0.0340709438366239
3963,0.02498061456229504
3964,0.01831563888873418
